time,tradeDate,nominal,dv01,recTrader,recEndState,security,platform,buySell,cName,isVoice,won,tradedAway,tiedAway,rejected,sign,countryCode,bondType,currency,securityClass,desk,sector,maturityDate,classification,Salesperson,RMHF
51:52.4,20/10/2019,4701084.935,3416.844434,trader47,TradedAway,security670,Tradeweb,Receive,client128,0,0,1,0,0,-1,PT,EuroUSD,USD,MEDIUM-TERM-NOTE,FBG,5.5-10,21/06/2021,Floating,salesperson7,HedgeFund
58:34.8,20/10/2019,2278651.851,894.2613384,trader0,CustomerExpired,security671,Bloomberg,Sell,client0,0,0,0,0,0,-1,IT,[NULL],EUR,EGB,EGB,5.5-10,15/01/2020,Floating,salesperson5,HedgeFund
40:39.9,20/10/2019,2643796694,250674.3358,trader27,TradedAway,security672,VOICE,Market,client268,1,0,1,0,0,[NULL],BE,BGB,EUR,EGB,INF-EMEA,2-3.5,15/11/2025,Floating,salesperson9,HedgeFund
48:34.2,20/10/2019,2996523.999,2454.445174,trader47,TradedAwayTied,security673,Tradeweb,Buy,client172,0,0,0,1,0,1,EU,[NULL],EUR,IRS_EUR,[NULL],Oct-30,15/08/2024,Floating,salesperson5,RealMoney
57:23.9,20/10/2019,1104568.268,513.864368,trader49,CustomerExpired,security674,Bloomberg,Sell,client132,0,0,0,0,0,-1,HK,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,2-3.5,07/03/2025,Floating,salesperson1,HedgeFund
57:57.0,20/10/2019,1851108393,885919.4957,trader47,DealerExpired,security361,Bondvision,Sell,client275,0,0,0,0,0,-1,ID,EuroUSD,USD,BOND,CREDIT-AEJ,30+,22/07/2047,Floating,salesperson3,HedgeFund
02:01.0,20/10/2019,37283551.18,0,trader47,DealerRejected,security675,Bloomberg,Buy,client273,0,0,0,0,1,1,FR,FRTR,EUR,EGB,EGB,Oct-30,20/12/2035,Floating,salesperson8,RealMoney
44:19.0,20/10/2019,48696164.33,48503.37241,trader0,DealerRejected,security676,Tradeweb,Sell,client11,0,0,0,0,1,-1,EU,[NULL],EUR,IRS_EUR,[NULL],5.5-10,31/08/2020,Floating,salesperson6,HedgeFund
38:25.1,20/10/2019,7425202.941,89.90954868,trader53,CustomerExpired,security677,Tradeweb,Sell,client280,0,0,0,0,0,-1,AU,EuroAUD,AUD,MEDIUM-TERM-NOTE,CREDIT-AEJ,0-2,15/02/2021,Floating,salesperson4,HedgeFund
53:29.4,20/10/2019,23833401.73,6340.350928,trader7,CustomerRejected,security678,VOICE,Pay,client283,1,0,0,0,0,1,DE,EuroGBP,GBP,MEDIUM-TERM-NOTE,FBG,0-2,17/10/2028,Floating,salesperson6,HedgeFund
43:30.0,20/10/2019,44080966.77,40457.43194,trader47,TradedAway,security464,VOICE,Receive,client284,1,0,1,0,0,-1,JP,JGB (Reopen),JPY,JGB,JGB,0-2,31/10/2024,Floating,salesperson9,HedgeFund
55:50.1,20/10/2019,504732080.1,1612396.654,trader39,DealerRejected,security17,Tradeweb,Sell,client269,0,0,0,0,1,-1,JP,JGB (Reopen),JPY,JGB,JGB,2-3.5,05/02/2020,Floating,salesperson2,RealMoney
55:27.1,20/10/2019,445809.3249,813.8210168,trader4,CustomerExpired,security598,Tradeweb,Buy,client128,0,0,0,0,0,1,JP,JGB,JPY,JGB,JGB,0-2,16/01/2050,Floating,salesperson6,HedgeFund
43:24.0,20/10/2019,18583716.6,9409.399659,trader19,DoneTied,security65,Bloomberg,Receive,client285,0,1,0,0,0,-1,HK,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,3.5-5.5,20/06/2046,Floating,salesperson0,HedgeFund
57:46.9,20/10/2019,464930.5846,291.0494677,trader0,Done,security593,Bloomberg,Pay,client0,0,1,0,0,0,1,JP,JGB (Reopen),JPY,JGB,[NULL],0-2,12/08/2019,Floating,salesperson4,RealMoney
53:50.4,20/10/2019,13643087.63,28154.18224,trader0,TradedAwayTied,security522,Bloomberg,Buy,client211,0,0,0,1,0,1,DE,EuroEUR,EUR,EGB,EGB,0-2,24/04/2023,Floating,salesperson6,RealMoney
56:09.1,20/10/2019,2137273.263,3137.00074,trader31,DealerExpired,security679,VOICE,Buy,client286,1,0,0,0,0,1,TH,THAIGB,THO,BOND,[NULL],Oct-30,07/06/2021,Floating,salesperson3,HedgeFund
44:43.9,20/10/2019,269571739.2,43674.35713,trader3,DealerExpired,security680,Tradeweb,Buy,client45,0,0,0,0,0,1,DE,DBR,EUR,EGB,EGB,3.5-5.5,15/08/2047,Floating,salesperson9,RealMoney
02:00.5,20/10/2019,58472016.49,15811.64299,trader3,DealerRejected,security681,Tradeweb,Sell,client45,0,0,0,0,1,-1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,05/02/2029,Floating,salesperson5,HedgeFund
39:57.0,20/10/2019,4966809.097,2802.568891,trader3,Done,security682,Bloomberg,Buy,client287,0,1,0,0,0,1,SG,EuroUSD,USD,BOND,CREDIT-AEJ,5.5-10,21/04/2023,Floating,salesperson5,RealMoney
40:36.1,20/10/2019,19266472.72,11204.88568,trader47,DoneTied,security646,Bloomberg,Buy,client270,0,1,0,0,0,1,DE,DBR,EUR,EGB,[NULL],5.5-10,15/11/2028,Floating,salesperson0,HedgeFund
40:09.1,20/10/2019,135067.8632,1.86300501,trader49,DealerRejected,security683,Bloomberg,Buy,client288,0,0,0,0,1,1,JP,JGB (Reopen),JPY,JGB,JGB,5.5-10,15/04/2023,Floating,salesperson5,HedgeFund
00:56.3,20/10/2019,2692413.704,1536.955123,trader47,DoneTied,security684,Bloomberg,Sell,client279,0,1,0,0,0,-1,IE,IRISH,EUR,EGB,EGB,0-2,29/01/2039,Floating,salesperson9,RealMoney
51:07.4,20/10/2019,103273657.9,201136.4354,trader49,Done,security55,Tradeweb,Sell,client16,0,1,0,0,0,-1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,0-2,25/10/2019,Floating,salesperson0,HedgeFund
44:50.3,20/10/2019,2197180.875,2581.687528,trader10,TradedAway,security685,Bloomberg,Market,client197,0,0,1,0,0,[NULL],SG,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,3.5-5.5,18/08/2022,Floating,salesperson3,HedgeFund
01:40.0,20/10/2019,223647434.1,93903.39854,trader49,DealerRejected,security19,Bloomberg,Pay,client133,0,0,0,0,1,1,DE,[NULL],GBP,MEDIUM-TERM-NOTE,FBG,2-3.5,31/01/2022,Floating,salesperson3,HedgeFund
48:32.3,20/10/2019,57528294.05,51036.84801,trader10,DealerExpired,security235,VOICE,Sell,client152,1,0,0,0,0,-1,IT,BTPS,EUR,EGB,EGB,0-2,15/04/2021,Floating,salesperson0,HedgeFund
55:44.7,20/10/2019,2307290314,3143104.795,trader39,CustomerExpired,security686,Tradeweb,Buy,client269,0,0,0,0,0,1,IT,TBILL,EUR,EGB_BILLS,[NULL],0-2,15/01/2020,Floating,salesperson4,RealMoney
47:55.9,20/10/2019,435973.2165,1142.486115,trader48,DealerRejected,security687,Tradeweb,Sell,client11,0,0,0,0,1,-1,IT,[NULL],EUR,EGB,EGB,5.5-10,01/03/2067,Floating,salesperson8,RealMoney
40:36.4,20/10/2019,134435669.8,118395.7768,trader8,TradedAway,security688,Tradeweb,Sell,client30,0,0,1,0,0,-1,GB,UKT,GBP,GILTS,GILTS,0-2,22/06/2025,Floating,salesperson8,RealMoney
50:49.6,20/10/2019,143295477.4,165731.4839,trader48,CoveredTied,security689,Tradeweb,Pay,client45,0,0,0,0,0,1,FI,RFGB,EUR,EGB,EGB,5.5-10,30/04/2027,Floating,salesperson0,RealMoney
01:47.8,20/10/2019,87879808.53,61168.42504,trader48,CoveredTied,security552,Bloomberg,Receive,client279,0,0,0,0,0,-1,BE,BGB,EUR,EGB,INF-EMEA,0-2,25/10/2020,Floating,salesperson5,RealMoney
47:50.1,20/10/2019,4961376694,12793398.62,trader39,CustomerRejected,security330,Tradeweb,Sell,client269,0,0,0,0,0,-1,GB,UKT,GBP,GBP_INFLATION,INF-EMEA,5.5-10,07/12/2046,Floating,salesperson8,HedgeFund
52:58.9,20/10/2019,17805.07335,13.15449983,trader0,Covered,security590,Bloomberg,Receive,client0,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,[NULL],0-2,20/06/2024,Floating,salesperson7,RealMoney
41:04.1,20/10/2019,256742.9957,529.7040508,trader0,DoneTied,security522,Bloomberg,Pay,client211,0,1,0,0,0,1,US,[NULL],USD,IrsVanilla,USD SWAPS,30+,15/03/2037,Floating,salesperson2,HedgeFund
42:38.1,20/10/2019,52660097.8,11562.95305,trader7,TradedAwayTied,security482,VOICE,Sell,client289,1,0,0,1,0,-1,SG,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,Oct-30,19/01/2023,Floating,salesperson7,RealMoney
03:55.8,20/10/2019,7668603802,20200282.2,trader39,CustomerRejected,security690,Tradeweb,Sell,client269,0,0,0,0,0,-1,DE,EuroEUR,EUR,EGB,[NULL],0-2,13/10/2023,Floating,salesperson2,RealMoney
04:15.0,20/10/2019,284266.8992,509.4692501,trader0,CoveredTied,security618,Bloomberg,Sell,client211,0,0,0,0,0,-1,US,[NULL],USD,IrsVanilla,USD SWAPS,0-2,21/04/2026,Floating,salesperson6,HedgeFund
06:29.8,20/10/2019,15361447.26,1228.915781,trader49,DoneTied,security495,Tradeweb,Pay,client45,0,1,0,0,0,1,NL,NETHER,EUR,EGB,INF-EMEA,2-3.5,31/08/2022,Floating,salesperson6,RealMoney
40:50.1,20/10/2019,340161510.6,78577.30895,trader49,CustomerRejected,security691,Tradeweb,Sell,client45,0,0,0,0,0,-1,GR,GGB,EUR,EGB,EGB,2-3.5,01/05/2021,Floating,salesperson4,RealMoney
53:25.3,20/10/2019,203069753.9,691000.554,trader57,TradedAway,security692,Tradeweb,Sell,client255,0,0,1,0,0,-1,GB,[NULL],GBP,IRS_GBP,EUR SWAPS,5.5-10,28/03/2019,Floating,salesperson4,RealMoney
49:03.4,20/10/2019,328016567.4,31350.36388,trader23,CoveredTied,security442,Bloomberg,Buy,client290,0,0,0,0,0,1,US,TBOND,USD,TBOND,UST,5.5-10,31/01/2026,Floating,salesperson1,RealMoney
44:53.2,20/10/2019,2137312.498,2610.887883,trader47,CoveredTied,security693,Bloomberg,Pay,client146,0,0,0,0,0,1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,30/07/2021,Floating,salesperson0,HedgeFund
47:25.7,20/10/2019,32684578.47,24498.70273,trader47,Done,security694,Bloomberg,Receive,client291,0,1,0,0,0,-1,DE,EuroEUR,EUR,EGB,EGB,3.5-5.5,20/10/2021,Floating,salesperson7,RealMoney
51:44.4,20/10/2019,11769929.63,1184.900714,trader48,CustomerExpired,security414,Bloomberg,Receive,client264,0,0,0,0,0,-1,[NULL],[NULL],[NULL],[NULL],UST,0-2,01/09/2028,Floating,salesperson0,HedgeFund
49:01.9,20/10/2019,4602071.246,3756.278073,trader47,Done,security373,Bloomberg,Sell,client169,0,1,0,0,0,-1,AT,RAGB,EUR,EGB,EGB,5.5-10,25/05/2023,Floating,salesperson0,HedgeFund
40:39.3,20/10/2019,2702356.855,3300.923884,trader47,Done,security693,Bloomberg,Sell,client146,0,1,0,0,0,-1,DE,EuroEUR,EUR,EGB,INF-EMEA,2-3.5,21/04/2033,Floating,salesperson5,RealMoney
04:50.2,20/10/2019,21947292286,51323177,trader39,TradedAway,security203,Tradeweb,Receive,client269,0,0,1,0,0,-1,US,[NULL],USD,IrsVanilla,USD SWAPS,0-2,30/11/2024,Floating,salesperson4,RealMoney
47:28.2,20/10/2019,62337.92045,42.56438731,trader0,TradedAway,security695,Bloomberg,Sell,client0,0,0,1,0,0,-1,DE,EuroUSD,USD,BOND,FBG,5.5-10,20/12/2020,Floating,salesperson5,HedgeFund
46:50.6,20/10/2019,1124739.64,936.7659027,trader47,DealerRejected,security584,Bloomberg,Buy,client291,0,0,0,0,1,1,DE,EuroGBP,GBP,MEDIUM-TERM-NOTE,FBG,5.5-10,25/10/2019,Floating,salesperson2,HedgeFund
45:07.1,20/10/2019,9298191.625,2554.422348,trader50,TradedAway,security559,Tradeweb,Buy,client73,0,0,1,0,0,1,FI,RFGB,EUR,EGB,EGB,5.5-10,07/03/2025,Floating,salesperson0,HedgeFund
07:19.6,20/10/2019,2244192.276,229.3026885,trader50,TradedAway,security549,Bloomberg,Receive,client264,0,0,1,0,0,-1,BE,BGB,EUR,EGB,INF-EMEA,0-2,08/04/2022,Floating,salesperson7,HedgeFund
51:44.8,20/10/2019,3614376.128,463.0954974,trader23,Covered,security696,Bloomberg,Sell,client264,0,0,0,0,0,-1,EU,[NULL],EUR,IRS_EUR,[NULL],5.5-10,15/11/2047,Floating,salesperson1,RealMoney
49:03.0,20/10/2019,214449.8398,162.8171961,trader47,DealerRejected,security225,Tradeweb,Buy,client128,0,0,0,0,1,1,IE,IRISH,EUR,EGB,EGB,3.5-5.5,06/06/2019,Floating,salesperson0,HedgeFund
45:00.5,20/10/2019,1633510.414,1240.952704,trader48,TradedAwayTied,security377,Tradeweb,Buy,client128,0,0,0,1,0,1,ES,SPGB,EUR,EGB,EGB,5.5-10,22/10/2028,Floating,salesperson5,HedgeFund
43:36.3,20/10/2019,23776296.18,6367.633514,trader0,DealerRejected,security697,Bondvision,Pay,client240,0,0,0,0,1,1,AU,ACGB,AUD,ACGB,$ BLOCK,3.5-5.5,06/04/2020,Floating,salesperson9,HedgeFund
58:41.5,20/10/2019,34120434,61150.95809,trader3,CustomerExpired,security618,Bloomberg,Buy,client292,0,0,0,0,0,1,DE,EuroUSD,USD,BOND,FBG,5.5-10,01/08/2027,Floating,salesperson4,HedgeFund
57:33.0,20/10/2019,6257181.958,596.4496525,trader23,TradedAway,security698,Bloomberg,Buy,client264,0,0,1,0,0,1,HK,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,0-2,04/07/2034,Floating,salesperson6,HedgeFund
42:52.9,20/10/2019,1469489.164,800.4995887,trader0,Covered,security699,Bloomberg,Buy,client287,0,0,0,0,0,1,US,TBILL,USD,BILL,USD FRONT END,0-2,15/06/2022,Floating,salesperson0,RealMoney
48:31.0,20/10/2019,824964.2743,444.8266819,trader0,TradedAway,security510,Bloomberg,Buy,client0,0,0,1,0,0,1,DE,EuroEUR,EUR,EGB,INF-EMEA,3.5-5.5,01/12/2020,Floating,salesperson2,HedgeFund
47:32.1,20/10/2019,3525833.405,1131.510154,trader0,DoneTied,security700,Bondvision,Pay,client240,0,1,0,0,0,1,DE,EuroUSD,USD,BOND,FBG,0-2,22/06/2027,Floating,salesperson3,HedgeFund
53:28.8,20/10/2019,558875358.6,463147.9936,trader10,DoneTied,security368,Tradeweb,Pay,client293,0,1,0,0,0,1,JP,EuroUSD,USD,BOND,[NULL],0-2,13/10/2023,Floating,salesperson5,RealMoney
59:27.9,20/10/2019,271969.7704,368.1270074,trader61,DealerExpired,security701,Bloomberg,Buy,client264,0,0,0,0,0,1,SG,EuroUSD,USD,BOND,CREDIT-AEJ,0-2,21/09/2026,Floating,salesperson3,HedgeFund
46:58.4,20/10/2019,1597461.092,983.694878,trader47,DealerExpired,security398,Bloomberg,Sell,client168,0,0,0,0,0,-1,US,TBILL,USD,BILL,USD FRONT END,0-2,31/03/2020,Floating,salesperson3,HedgeFund
48:53.7,20/10/2019,12144113.86,2347.862012,trader49,CustomerRejected,security2,Bloomberg,Receive,client2,0,0,0,0,0,-1,HK,EuroUSD,USD,BOND,CREDIT-AEJ,0-2,20/06/2025,Floating,salesperson5,RealMoney
59:32.3,20/10/2019,47439.04739,39.73228814,trader61,CoveredTied,security631,Bloomberg,Buy,client264,0,0,0,0,0,1,US,TBOND,USD,TBOND,UST,5.5-10,15/05/2029,Floating,salesperson0,RealMoney
43:49.8,20/10/2019,3237004.72,6122.300849,trader0,Done,security428,Bloomberg,Receive,client211,0,1,0,0,0,-1,DE,EuroEUR,EUR,EGB,EGB,3.5-5.5,30/04/2029,Floating,salesperson8,RealMoney
05:16.4,20/10/2019,2554330.963,1151.675843,trader48,TradedAway,security402,Bloomberg,Market,client291,0,0,1,0,0,[NULL],AU,[NULL],AUD,BOND,CREDIT-AEJ,5.5-10,15/11/2024,Floating,salesperson3,RealMoney
03:00.4,20/10/2019,69581944.64,54440.6978,trader47,Done,security667,Tradeweb,Pay,client294,0,1,0,0,0,1,JP,JTDB,JPY,JGB_BILLS,JGB,0-2,02/04/2024,Floating,salesperson0,HedgeFund
59:19.4,20/10/2019,14128274.26,12534.05125,trader49,CoveredTied,security75,Tradeweb,Pay,client295,0,0,0,0,0,1,SG,[NULL],USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,2-3.5,28/03/2022,Floating,salesperson5,HedgeFund
05:59.0,20/10/2019,983672.8107,1664.046505,trader49,CustomerExpired,security312,Tradeweb,Sell,client295,0,0,0,0,0,-1,AU,[NULL],AUD,BOND,CREDIT-AEJ,5.5-10,05/02/2027,Floating,salesperson4,HedgeFund
56:54.1,20/10/2019,1227520.832,2127.702776,trader49,CoveredTied,security454,Tradeweb,Receive,client295,0,0,0,0,0,-1,SI,EuroEUR,EUR,BOND,EGB,2-3.5,22/07/2026,Floating,salesperson5,HedgeFund
00:33.2,20/10/2019,354280957.4,181568.9907,trader49,Covered,security702,Tradeweb,Buy,client295,0,0,0,0,0,1,SI,EuroEUR,EUR,BOND,EGB,0-2,01/02/2029,Floating,salesperson4,RealMoney
03:41.7,20/10/2019,6608606.178,0,trader4,DoneTied,security703,Bloomberg,Pay,client296,0,1,0,0,0,1,PH,EuroUSD,USD,BOND,CREDIT-AEJ,Oct-30,09/04/2021,Floating,salesperson1,RealMoney
10:29.1,20/10/2019,1057237.495,20.58110988,trader58,Covered,security704,Bloomberg,Sell,client4,0,0,0,0,0,-1,DE,EuroEUR,EUR,EGB,INF-EMEA,0-2,15/01/2026,Floating,salesperson2,RealMoney
46:28.6,20/10/2019,12316099.89,5398.143366,trader53,DoneTied,security705,Bloomberg,Buy,client214,0,1,0,0,0,1,DE,EuroAUD,AUD,MEDIUM-TERM-NOTE,[NULL],3.5-5.5,15/10/2023,Floating,salesperson9,HedgeFund
06:43.0,20/10/2019,92703501.3,175271.4198,trader49,CustomerRejected,security244,Tradeweb,Sell,client295,0,0,0,0,0,-1,GB,UKT,GBP,GBP_INFLATION,INF-EMEA,30+,15/02/2039,Floating,salesperson4,HedgeFund
06:26.4,20/10/2019,3985101.961,3207.058245,trader49,DealerRejected,security541,Tradeweb,Sell,client295,0,0,0,0,1,-1,ES,EuroEUR,EUR,BOND,FBG,0-2,25/06/2039,Floating,salesperson1,HedgeFund
56:35.6,20/10/2019,2248393.194,335.7600502,trader49,CustomerExpired,security706,Tradeweb,Pay,client295,0,0,0,0,0,1,SG,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,2-3.5,14/03/2021,Floating,salesperson7,HedgeFund
47:05.1,20/10/2019,34090242.61,6507.118943,trader63,CustomerRejected,security707,Tradeweb,Pay,client149,0,0,0,0,0,1,GB,UKT,GBP,GBP_INFLATION,INF-EMEA,5.5-10,20/06/2038,Floating,salesperson5,RealMoney
56:51.9,20/10/2019,26931.39806,19.88671037,trader0,DealerExpired,security590,Bloomberg,Sell,client0,0,0,0,0,0,-1,US,TSTRIP,USD,TSTRIP,UST,Oct-30,01/08/2021,Floating,salesperson2,RealMoney
47:55.9,20/10/2019,195921309.6,547971.2156,trader39,TradedAway,security708,Tradeweb,Buy,client8,0,0,1,0,0,1,GB,[NULL],GBP,IRS_GBP,EUR SWAPS,5.5-10,18/09/2019,Floating,salesperson5,RealMoney
54:50.6,20/10/2019,101253063.3,21790.25141,trader3,CustomerExpired,security353,Bondvision,Pay,client297,0,0,0,0,0,1,US,TBOND (IL),USD,TIPS-BOND,INF-AMER,Oct-30,20/03/2028,Floating,salesperson9,RealMoney
12:30.3,20/10/2019,338089216.2,820779.268,trader47,CoveredTied,security709,Bloomberg,Pay,client282,0,0,0,0,0,1,JP,JGB (Reopen),JPY,JGB,JGB,5.5-10,30/06/2022,Floating,salesperson2,HedgeFund
06:57.9,20/10/2019,11591654.07,2655.590735,trader58,Done,security710,Bloomberg,Sell,client4,0,1,0,0,0,-1,DE,[NULL],GBP,MEDIUM-TERM-NOTE,FBG,0-2,05/02/2024,Floating,salesperson6,HedgeFund
06:26.8,20/10/2019,176588.0237,123.9345285,trader0,Covered,security668,Bondvision,Sell,client240,0,0,0,0,0,-1,US,[NULL],USD,IrsVanilla,JGB,0-2,01/10/2020,Floating,salesperson3,HedgeFund
52:39.4,20/10/2019,2614221.444,1495.622136,trader48,DealerRejected,security423,Bloomberg,Buy,client291,0,0,0,0,1,1,SNAT,EuroAUD,AUD,MEDIUM-TERM-NOTE,JGB,3.5-5.5,22/11/2042,Floating,salesperson2,RealMoney
54:59.8,20/10/2019,3347361.026,1586.571423,trader59,Covered,security477,Tradeweb,Sell,client189,0,0,0,0,0,-1,DE,EuroGBP,GBP,MEDIUM-TERM-NOTE,FBG,0-2,05/06/2019,Floating,salesperson7,HedgeFund
00:57.7,20/10/2019,13520849.82,12540.57455,trader48,TradedAway,security573,Bondvision,Receive,client245,0,0,1,0,0,-1,DE,EuroEUR,EUR,BOND,FBG,3.5-5.5,23/04/2019,Floating,salesperson2,HedgeFund
59:31.8,20/10/2019,781672.0484,511.7295791,trader0,CoveredTied,security505,Bloomberg,Pay,client0,0,0,0,0,0,1,ID,EuroUSD,USD,BOND,CREDIT-AEJ,30+,05/02/2023,Floating,salesperson6,RealMoney
45:51.1,20/10/2019,2054312756,1031854.961,trader24,TradedAway,security446,Bloomberg,Market,client246,0,0,1,0,0,[NULL],NL,NETHER,EUR,EGB,EGB,Oct-30,08/02/2022,Floating,salesperson4,HedgeFund
48:02.3,20/10/2019,9473340.25,11135.63091,trader3,TradedAway,security711,Tradeweb,Market,client298,0,0,1,0,0,[NULL],US,TBOND,USD,NOTE,USD SWAPS,5.5-10,27/03/2019,Floating,salesperson5,HedgeFund
54:36.6,20/10/2019,226780516.1,204503.9869,trader3,Done,security391,Tradeweb,Receive,client299,0,1,0,0,0,-1,ID,EuroUSD,USD,BOND,CREDIT-AEJ,30+,25/10/2020,Floating,salesperson4,HedgeFund
10:55.1,20/10/2019,76463834.98,36591.88867,trader47,CustomerRejected,security361,Bloomberg,Sell,client166,0,0,0,0,0,-1,US,TBOND,USD,TBOND,UST,Oct-30,01/09/2038,Floating,salesperson4,RealMoney
09:10.7,20/10/2019,69165.46054,43.27801548,trader0,DoneTied,security593,Bloomberg,Sell,client0,0,1,0,0,0,-1,NL,NETHER,EUR,EGB,INF-EMEA,3.5-5.5,15/09/2021,Floating,salesperson4,HedgeFund
03:28.0,20/10/2019,333604955.8,933057.8359,trader39,TradedAwayTied,security708,Bloomberg,Sell,client8,0,0,0,1,0,-1,US,TBOND,USD,NOTE,USD SWAPS,5.5-10,28/09/2020,Floating,salesperson7,RealMoney
12:10.7,20/10/2019,166088081.2,66839.08777,trader24,CustomerExpired,security712,Bloomberg,Buy,client300,0,0,0,0,0,1,PT,PGB,EUR,EGB,EGB,Oct-30,31/07/2025,Floating,salesperson1,RealMoney
06:23.3,20/10/2019,340988.3114,207.3487908,trader48,Done,security430,Bloomberg,Pay,client291,0,1,0,0,0,1,US,TSTRIP,USD,TSTRIP,UST,Oct-30,01/03/2023,Floating,salesperson9,RealMoney
03:57.9,20/10/2019,21575.99071,17.46383594,trader4,TradedAway,security713,Bloomberg,Sell,client301,0,0,1,0,0,-1,US,TBILL,USD,BILL,USD FRONT END,0-2,22/11/2037,Floating,salesperson5,HedgeFund
02:47.4,20/10/2019,46277.86086,32.72649328,trader58,DoneTied,security714,Tradeweb,Receive,client302,0,1,0,0,0,-1,DE,EuroUSD,USD,MEDIUM-TERM-NOTE,FBG,2-3.5,30/06/2021,Floating,salesperson3,RealMoney
50:04.1,20/10/2019,20435494.63,12752.23218,trader47,CoveredTied,security449,Tradeweb,Pay,client303,0,0,0,0,0,1,DE,EuroUSD,USD,MEDIUM-TERM-NOTE,FBG,2-3.5,07/01/2039,Floating,salesperson0,HedgeFund
58:07.6,20/10/2019,108715.7267,79.63727123,trader48,Covered,security439,Bloomberg,Buy,client168,0,0,0,0,0,1,AU,EuroAUD,AUD,BOND,$ BLOCK,0-2,28/01/2039,Floating,salesperson6,RealMoney
11:30.6,20/10/2019,218984207.6,263304.4033,trader47,DealerRejected,security418,Tradeweb,Sell,client298,0,0,0,0,1,-1,JP,JGB,JPY,JGB,JGB,Oct-30,20/12/2020,Floating,salesperson7,HedgeFund
51:10.5,20/10/2019,142613189.5,132288.1734,trader48,CustomerExpired,security573,Bondvision,Buy,client245,0,0,0,0,0,1,US,TBOND,USD,TBOND,UST,2-3.5,31/10/2024,Floating,salesperson5,RealMoney
59:11.9,20/10/2019,191373479.2,145364.6898,trader48,CustomerRejected,security377,Bloomberg,Receive,client291,0,0,0,0,0,-1,NL,NETHER,EUR,EGB_BILLS,EUR BILLS,0-2,13/12/2019,Floating,salesperson2,RealMoney
05:46.3,20/10/2019,835395.1721,611.9500272,trader48,CustomerExpired,security439,Bloomberg,Buy,client183,0,0,0,0,0,1,PT,PGB,EUR,EGB,EGB,5.5-10,01/02/2020,Floating,salesperson0,HedgeFund
03:23.1,20/10/2019,237915068.3,151923.5205,trader47,CustomerRejected,security458,Bloomberg,Receive,client279,0,0,0,0,0,-1,PT,PGB,EUR,EGB,EGB,0-2,01/02/2022,Floating,salesperson0,RealMoney
59:19.5,20/10/2019,1712008.624,772.0391667,trader53,DealerRejected,security715,Bloomberg,Sell,client214,0,0,0,0,1,-1,US,TBOND,USD,TBOND,UST,3.5-5.5,21/10/2024,Floating,salesperson8,RealMoney
12:24.8,20/10/2019,35552516.41,10664.23976,trader23,DealerRejected,security716,Bloomberg,Pay,client290,0,0,0,0,1,1,SA,EuroUSD,USD,BOND,EM CREDIT-EMEA,30+,22/06/2050,Floating,salesperson4,HedgeFund
49:56.9,20/10/2019,4384457.386,3265.701579,trader3,TradedAwayTied,security411,Bloomberg,Buy,client211,0,0,0,1,0,1,NL,NETHER,EUR,EGB_BILLS,EUR BILLS,0-2,25/04/2026,Floating,salesperson1,HedgeFund
58:50.2,20/10/2019,6594420.128,1684.100874,trader32,CustomerExpired,security168,VOICE,Pay,client304,1,0,0,0,0,1,SG,EuroUSD,USD,MEDIUM-TERM-NOTE,CREDIT-AEJ,Oct-30,21/04/2033,Floating,salesperson6,RealMoney
06:51.9,20/10/2019,23323109.43,19991.99776,trader0,TradedAway,security219,Tradeweb,Market,client298,0,0,1,0,0,[NULL],US,[NULL],USD,IrsVanilla,USD SWAPS,5.5-10,20/12/2048,Floating,salesperson3,HedgeFund
02:07.8,20/10/2019,2066400.797,1491.47419,trader19,TradedAway,security300,Bloomberg,Market,client295,0,0,1,0,0,[NULL],HK,EuroUSD,USD,BOND,CREDIT-AEJ,2-3.5,31/07/2023,Floating,salesperson6,HedgeFund
08:55.8,20/10/2019,212702.0571,123.0050449,trader47,CustomerExpired,security717,Tradeweb,Receive,client203,0,0,0,0,0,-1,DE,EuroEUR,EUR,MEDIUM-TERM-NOTE,FBG,Oct-30,15/11/2025,Floating,salesperson2,HedgeFund
01:58.6,20/10/2019,382966.9147,351.7187338,trader47,CustomerRejected,security464,Tradeweb,Sell,client298,0,0,0,0,0,-1,DE,DBR,EUR,EGB,EGB,Oct-30,30/04/2020,Floating,salesperson4,RealMoney
54:26.5,20/10/2019,30353103.43,9880.736745,trader0,Covered,security718,Bloomberg,Receive,client305,0,0,0,0,0,-1,FR,FRTR,EUR,EGB,INF-EMEA,0-2,31/01/2029,Floating,salesperson2,HedgeFund
